id,year,county,yc,incidence
41,2006,St. Louis-Minnesota,2006-St. Louis-Minnesota,0
20,2007,St. Louis-Minnesota,2007-St. Louis-Minnesota,0
14,2008,St. Louis-Minnesota,2008-St. Louis-Minnesota,0
10,2009,St. Louis-Minnesota,2009-St. Louis-Minnesota,0
9,2010,St. Louis-Minnesota,2010-St. Louis-Minnesota,0
22,2011,St. Louis-Minnesota,2011-St. Louis-Minnesota,0
7,2012,St. Louis-Minnesota,2012-St. Louis-Minnesota,0
38,2013,St. Louis-Minnesota,2013-St. Louis-Minnesota,0
32,2014,St. Louis-Minnesota,2014-St. Louis-Minnesota,0
1,2015,St. Louis-Minnesota,2015-St. Louis-Minnesota,1
8,2016,St. Louis-Minnesota,2016-St. Louis-Minnesota,1
292,2017,St. Louis-Minnesota,2017-St. Louis-Minnesota,1
2,2018,St. Louis-Minnesota,2018-St. Louis-Minnesota,1
592,2006,Lake-Minnesota,2006-Lake-Minnesota,0
571,2007,Lake-Minnesota,2007-Lake-Minnesota,0
565,2008,Lake-Minnesota,2008-Lake-Minnesota,0
561,2009,Lake-Minnesota,2009-Lake-Minnesota,0
560,2010,Lake-Minnesota,2010-Lake-Minnesota,0
573,2011,Lake-Minnesota,2011-Lake-Minnesota,0
558,2012,Lake-Minnesota,2012-Lake-Minnesota,0
589,2013,Lake-Minnesota,2013-Lake-Minnesota,0
583,2014,Lake-Minnesota,2014-Lake-Minnesota,0
552,2015,Lake-Minnesota,2015-Lake-Minnesota,0
559,2016,Lake-Minnesota,2016-Lake-Minnesota,0
843,2017,Lake-Minnesota,2017-Lake-Minnesota,0
553,2018,Lake-Minnesota,2018-Lake-Minnesota,1
1143,2006,King-Washington,2006-King-Washington,0
1122,2007,King-Washington,2007-King-Washington,0
1116,2008,King-Washington,2008-King-Washington,0
1112,2009,King-Washington,2009-King-Washington,0
1111,2010,King-Washington,2010-King-Washington,0
1124,2011,King-Washington,2011-King-Washington,0
1109,2012,King-Washington,2012-King-Washington,0
1140,2013,King-Washington,2013-King-Washington,0
1134,2014,King-Washington,2014-King-Washington,0
1103,2015,King-Washington,2015-King-Washington,1
1110,2016,King-Washington,2016-King-Washington,1
1394,2017,King-Washington,2017-King-Washington,1
1104,2018,King-Washington,2018-King-Washington,1
1694,2006,Becker-Minnesota,2006-Becker-Minnesota,0
1673,2007,Becker-Minnesota,2007-Becker-Minnesota,0
1667,2008,Becker-Minnesota,2008-Becker-Minnesota,0
1663,2009,Becker-Minnesota,2009-Becker-Minnesota,0
1662,2010,Becker-Minnesota,2010-Becker-Minnesota,0
1675,2011,Becker-Minnesota,2011-Becker-Minnesota,0
1660,2012,Becker-Minnesota,2012-Becker-Minnesota,0
1691,2013,Becker-Minnesota,2013-Becker-Minnesota,0
1685,2014,Becker-Minnesota,2014-Becker-Minnesota,0
1654,2015,Becker-Minnesota,2015-Becker-Minnesota,1
1661,2016,Becker-Minnesota,2016-Becker-Minnesota,1
1945,2017,Becker-Minnesota,2017-Becker-Minnesota,1
1655,2018,Becker-Minnesota,2018-Becker-Minnesota,1
2245,2006,Douglas-Wisconsin,2006-Douglas-Wisconsin,0
2224,2007,Douglas-Wisconsin,2007-Douglas-Wisconsin,0
2218,2008,Douglas-Wisconsin,2008-Douglas-Wisconsin,0
2214,2009,Douglas-Wisconsin,2009-Douglas-Wisconsin,0
2213,2010,Douglas-Wisconsin,2010-Douglas-Wisconsin,0
2226,2011,Douglas-Wisconsin,2011-Douglas-Wisconsin,0
2211,2012,Douglas-Wisconsin,2012-Douglas-Wisconsin,0
2242,2013,Douglas-Wisconsin,2013-Douglas-Wisconsin,0
2236,2014,Douglas-Wisconsin,2014-Douglas-Wisconsin,0
2205,2015,Douglas-Wisconsin,2015-Douglas-Wisconsin,1
2212,2016,Douglas-Wisconsin,2016-Douglas-Wisconsin,1
2496,2017,Douglas-Wisconsin,2017-Douglas-Wisconsin,1
2206,2018,Douglas-Wisconsin,2018-Douglas-Wisconsin,1
2796,2006,Iron-Wisconsin,2006-Iron-Wisconsin,0
2775,2007,Iron-Wisconsin,2007-Iron-Wisconsin,0
2769,2008,Iron-Wisconsin,2008-Iron-Wisconsin,0
2765,2009,Iron-Wisconsin,2009-Iron-Wisconsin,0
2764,2010,Iron-Wisconsin,2010-Iron-Wisconsin,0
2777,2011,Iron-Wisconsin,2011-Iron-Wisconsin,0
2762,2012,Iron-Wisconsin,2012-Iron-Wisconsin,0
2793,2013,Iron-Wisconsin,2013-Iron-Wisconsin,0
2787,2014,Iron-Wisconsin,2014-Iron-Wisconsin,0
2756,2015,Iron-Wisconsin,2015-Iron-Wisconsin,1
2763,2016,Iron-Wisconsin,2016-Iron-Wisconsin,1
3047,2017,Iron-Wisconsin,2017-Iron-Wisconsin,1
2757,2018,Iron-Wisconsin,2018-Iron-Wisconsin,1
3347,2006,Piscataquis-Maine,2006-Piscataquis-Maine,0
3326,2007,Piscataquis-Maine,2007-Piscataquis-Maine,0
3320,2008,Piscataquis-Maine,2008-Piscataquis-Maine,0
3316,2009,Piscataquis-Maine,2009-Piscataquis-Maine,0
3315,2010,Piscataquis-Maine,2010-Piscataquis-Maine,0
3328,2011,Piscataquis-Maine,2011-Piscataquis-Maine,0
3313,2012,Piscataquis-Maine,2012-Piscataquis-Maine,1
3344,2013,Piscataquis-Maine,2013-Piscataquis-Maine,1
3338,2014,Piscataquis-Maine,2014-Piscataquis-Maine,1
3307,2015,Piscataquis-Maine,2015-Piscataquis-Maine,1
3314,2016,Piscataquis-Maine,2016-Piscataquis-Maine,1
3598,2017,Piscataquis-Maine,2017-Piscataquis-Maine,1
3308,2018,Piscataquis-Maine,2018-Piscataquis-Maine,1
3898,2006,Pine-Minnesota,2006-Pine-Minnesota,0
3877,2007,Pine-Minnesota,2007-Pine-Minnesota,0
3871,2008,Pine-Minnesota,2008-Pine-Minnesota,0
3867,2009,Pine-Minnesota,2009-Pine-Minnesota,0
3866,2010,Pine-Minnesota,2010-Pine-Minnesota,0
3879,2011,Pine-Minnesota,2011-Pine-Minnesota,0
3864,2012,Pine-Minnesota,2012-Pine-Minnesota,0
3895,2013,Pine-Minnesota,2013-Pine-Minnesota,0
3889,2014,Pine-Minnesota,2014-Pine-Minnesota,0
3858,2015,Pine-Minnesota,2015-Pine-Minnesota,0
3865,2016,Pine-Minnesota,2016-Pine-Minnesota,1
4149,2017,Pine-Minnesota,2017-Pine-Minnesota,1
3859,2018,Pine-Minnesota,2018-Pine-Minnesota,1
4449,2006,Oxford-Maine,2006-Oxford-Maine,0
4428,2007,Oxford-Maine,2007-Oxford-Maine,0
4422,2008,Oxford-Maine,2008-Oxford-Maine,0
4418,2009,Oxford-Maine,2009-Oxford-Maine,0
4417,2010,Oxford-Maine,2010-Oxford-Maine,1
4430,2011,Oxford-Maine,2011-Oxford-Maine,1
4415,2012,Oxford-Maine,2012-Oxford-Maine,1
4446,2013,Oxford-Maine,2013-Oxford-Maine,1
4440,2014,Oxford-Maine,2014-Oxford-Maine,1
4409,2015,Oxford-Maine,2015-Oxford-Maine,1
4416,2016,Oxford-Maine,2016-Oxford-Maine,1
4700,2017,Oxford-Maine,2017-Oxford-Maine,1
4410,2018,Oxford-Maine,2018-Oxford-Maine,1
5000,2006,Coos-New Hampshire,2006-Coos-New Hampshire,0
4979,2007,Coos-New Hampshire,2007-Coos-New Hampshire,0
4973,2008,Coos-New Hampshire,2008-Coos-New Hampshire,0
4969,2009,Coos-New Hampshire,2009-Coos-New Hampshire,1
4968,2010,Coos-New Hampshire,2010-Coos-New Hampshire,1
4981,2011,Coos-New Hampshire,2011-Coos-New Hampshire,1
4966,2012,Coos-New Hampshire,2012-Coos-New Hampshire,1
4997,2013,Coos-New Hampshire,2013-Coos-New Hampshire,1
4991,2014,Coos-New Hampshire,2014-Coos-New Hampshire,1
4960,2015,Coos-New Hampshire,2015-Coos-New Hampshire,1
4967,2016,Coos-New Hampshire,2016-Coos-New Hampshire,1
5251,2017,Coos-New Hampshire,2017-Coos-New Hampshire,1
4961,2018,Coos-New Hampshire,2018-Coos-New Hampshire,1
5551,2006,Washington-Minnesota,2006-Washington-Minnesota,0
5530,2007,Washington-Minnesota,2007-Washington-Minnesota,0
5524,2008,Washington-Minnesota,2008-Washington-Minnesota,0
5520,2009,Washington-Minnesota,2009-Washington-Minnesota,0
5519,2010,Washington-Minnesota,2010-Washington-Minnesota,0
5532,2011,Washington-Minnesota,2011-Washington-Minnesota,0
5517,2012,Washington-Minnesota,2012-Washington-Minnesota,0
5548,2013,Washington-Minnesota,2013-Washington-Minnesota,0
5542,2014,Washington-Minnesota,2014-Washington-Minnesota,0
5511,2015,Washington-Minnesota,2015-Washington-Minnesota,1
5518,2016,Washington-Minnesota,2016-Washington-Minnesota,1
5802,2017,Washington-Minnesota,2017-Washington-Minnesota,1
5512,2018,Washington-Minnesota,2018-Washington-Minnesota,1
6102,2006,Hennepin-Minnesota,2006-Hennepin-Minnesota,0
6081,2007,Hennepin-Minnesota,2007-Hennepin-Minnesota,0
6075,2008,Hennepin-Minnesota,2008-Hennepin-Minnesota,0
6071,2009,Hennepin-Minnesota,2009-Hennepin-Minnesota,0
6070,2010,Hennepin-Minnesota,2010-Hennepin-Minnesota,0
6083,2011,Hennepin-Minnesota,2011-Hennepin-Minnesota,0
6068,2012,Hennepin-Minnesota,2012-Hennepin-Minnesota,0
6099,2013,Hennepin-Minnesota,2013-Hennepin-Minnesota,0
6093,2014,Hennepin-Minnesota,2014-Hennepin-Minnesota,0
6062,2015,Hennepin-Minnesota,2015-Hennepin-Minnesota,0
6069,2016,Hennepin-Minnesota,2016-Hennepin-Minnesota,1
6353,2017,Hennepin-Minnesota,2017-Hennepin-Minnesota,1
6063,2018,Hennepin-Minnesota,2018-Hennepin-Minnesota,1
6653,2006,Ramsey-Minnesota,2006-Ramsey-Minnesota,0
6632,2007,Ramsey-Minnesota,2007-Ramsey-Minnesota,0
6626,2008,Ramsey-Minnesota,2008-Ramsey-Minnesota,0
6622,2009,Ramsey-Minnesota,2009-Ramsey-Minnesota,0
6621,2010,Ramsey-Minnesota,2010-Ramsey-Minnesota,0
6634,2011,Ramsey-Minnesota,2011-Ramsey-Minnesota,0
6619,2012,Ramsey-Minnesota,2012-Ramsey-Minnesota,0
6650,2013,Ramsey-Minnesota,2013-Ramsey-Minnesota,0
6644,2014,Ramsey-Minnesota,2014-Ramsey-Minnesota,0
6613,2015,Ramsey-Minnesota,2015-Ramsey-Minnesota,0
6620,2016,Ramsey-Minnesota,2016-Ramsey-Minnesota,1
6904,2017,Ramsey-Minnesota,2017-Ramsey-Minnesota,1
6614,2018,Ramsey-Minnesota,2018-Ramsey-Minnesota,1
7204,2006,Clinton-New York,2006-Clinton-New York,0
7183,2007,Clinton-New York,2007-Clinton-New York,0
7177,2008,Clinton-New York,2008-Clinton-New York,1
7173,2009,Clinton-New York,2009-Clinton-New York,1
7172,2010,Clinton-New York,2010-Clinton-New York,1
7185,2011,Clinton-New York,2011-Clinton-New York,1
7170,2012,Clinton-New York,2012-Clinton-New York,1
7201,2013,Clinton-New York,2013-Clinton-New York,1
7195,2014,Clinton-New York,2014-Clinton-New York,1
7164,2015,Clinton-New York,2015-Clinton-New York,1
7171,2016,Clinton-New York,2016-Clinton-New York,1
7455,2017,Clinton-New York,2017-Clinton-New York,1
7165,2018,Clinton-New York,2018-Clinton-New York,1
7755,2006,Franklin-New York,2006-Franklin-New York,0
7734,2007,Franklin-New York,2007-Franklin-New York,0
7728,2008,Franklin-New York,2008-Franklin-New York,1
7724,2009,Franklin-New York,2009-Franklin-New York,1
7723,2010,Franklin-New York,2010-Franklin-New York,1
7736,2011,Franklin-New York,2011-Franklin-New York,1
7721,2012,Franklin-New York,2012-Franklin-New York,1
7752,2013,Franklin-New York,2013-Franklin-New York,1
7746,2014,Franklin-New York,2014-Franklin-New York,1
7715,2015,Franklin-New York,2015-Franklin-New York,1
7722,2016,Franklin-New York,2016-Franklin-New York,1
8006,2017,Franklin-New York,2017-Franklin-New York,1
7716,2018,Franklin-New York,2018-Franklin-New York,1
8306,2006,Dakota-Minnesota,2006-Dakota-Minnesota,0
8285,2007,Dakota-Minnesota,2007-Dakota-Minnesota,0
8279,2008,Dakota-Minnesota,2008-Dakota-Minnesota,0
8275,2009,Dakota-Minnesota,2009-Dakota-Minnesota,0
8274,2010,Dakota-Minnesota,2010-Dakota-Minnesota,0
8287,2011,Dakota-Minnesota,2011-Dakota-Minnesota,0
8272,2012,Dakota-Minnesota,2012-Dakota-Minnesota,0
8303,2013,Dakota-Minnesota,2013-Dakota-Minnesota,0
8297,2014,Dakota-Minnesota,2014-Dakota-Minnesota,0
8266,2015,Dakota-Minnesota,2015-Dakota-Minnesota,0
8273,2016,Dakota-Minnesota,2016-Dakota-Minnesota,1
8557,2017,Dakota-Minnesota,2017-Dakota-Minnesota,1
8267,2018,Dakota-Minnesota,2018-Dakota-Minnesota,1
8857,2006,Pierce-Wisconsin,2006-Pierce-Wisconsin,0
8836,2007,Pierce-Wisconsin,2007-Pierce-Wisconsin,0
8830,2008,Pierce-Wisconsin,2008-Pierce-Wisconsin,0
8826,2009,Pierce-Wisconsin,2009-Pierce-Wisconsin,0
8825,2010,Pierce-Wisconsin,2010-Pierce-Wisconsin,0
8838,2011,Pierce-Wisconsin,2011-Pierce-Wisconsin,0
8823,2012,Pierce-Wisconsin,2012-Pierce-Wisconsin,0
8854,2013,Pierce-Wisconsin,2013-Pierce-Wisconsin,0
8848,2014,Pierce-Wisconsin,2014-Pierce-Wisconsin,0
8817,2015,Pierce-Wisconsin,2015-Pierce-Wisconsin,1
8824,2016,Pierce-Wisconsin,2016-Pierce-Wisconsin,1
9108,2017,Pierce-Wisconsin,2017-Pierce-Wisconsin,1
8818,2018,Pierce-Wisconsin,2018-Pierce-Wisconsin,1
9408,2006,Lamoille-Vermont,2006-Lamoille-Vermont,0
9387,2007,Lamoille-Vermont,2007-Lamoille-Vermont,0
9381,2008,Lamoille-Vermont,2008-Lamoille-Vermont,0
9377,2009,Lamoille-Vermont,2009-Lamoille-Vermont,1
9376,2010,Lamoille-Vermont,2010-Lamoille-Vermont,1
9389,2011,Lamoille-Vermont,2011-Lamoille-Vermont,1
9374,2012,Lamoille-Vermont,2012-Lamoille-Vermont,1
9405,2013,Lamoille-Vermont,2013-Lamoille-Vermont,1
9399,2014,Lamoille-Vermont,2014-Lamoille-Vermont,1
9368,2015,Lamoille-Vermont,2015-Lamoille-Vermont,1
9375,2016,Lamoille-Vermont,2016-Lamoille-Vermont,1
9659,2017,Lamoille-Vermont,2017-Lamoille-Vermont,1
9369,2018,Lamoille-Vermont,2018-Lamoille-Vermont,1
9959,2006,Goodhue-Minnesota,2006-Goodhue-Minnesota,0
9938,2007,Goodhue-Minnesota,2007-Goodhue-Minnesota,0
9932,2008,Goodhue-Minnesota,2008-Goodhue-Minnesota,0
9928,2009,Goodhue-Minnesota,2009-Goodhue-Minnesota,0
9927,2010,Goodhue-Minnesota,2010-Goodhue-Minnesota,0
9940,2011,Goodhue-Minnesota,2011-Goodhue-Minnesota,0
9925,2012,Goodhue-Minnesota,2012-Goodhue-Minnesota,0
9956,2013,Goodhue-Minnesota,2013-Goodhue-Minnesota,0
9950,2014,Goodhue-Minnesota,2014-Goodhue-Minnesota,0
9919,2015,Goodhue-Minnesota,2015-Goodhue-Minnesota,0
9926,2016,Goodhue-Minnesota,2016-Goodhue-Minnesota,1
10210,2017,Goodhue-Minnesota,2017-Goodhue-Minnesota,1
9920,2018,Goodhue-Minnesota,2018-Goodhue-Minnesota,1
10510,2006,Essex-New York,2006-Essex-New York,0
10489,2007,Essex-New York,2007-Essex-New York,1
10483,2008,Essex-New York,2008-Essex-New York,1
10479,2009,Essex-New York,2009-Essex-New York,1
10478,2010,Essex-New York,2010-Essex-New York,1
10491,2011,Essex-New York,2011-Essex-New York,1
10476,2012,Essex-New York,2012-Essex-New York,1
10507,2013,Essex-New York,2013-Essex-New York,1
10501,2014,Essex-New York,2014-Essex-New York,1
10470,2015,Essex-New York,2015-Essex-New York,1
10477,2016,Essex-New York,2016-Essex-New York,1
10761,2017,Essex-New York,2017-Essex-New York,1
10471,2018,Essex-New York,2018-Essex-New York,1
11061,2006,Washington-Vermont,2006-Washington-Vermont,0
11040,2007,Washington-Vermont,2007-Washington-Vermont,0
11034,2008,Washington-Vermont,2008-Washington-Vermont,1
11030,2009,Washington-Vermont,2009-Washington-Vermont,1
11029,2010,Washington-Vermont,2010-Washington-Vermont,1
11042,2011,Washington-Vermont,2011-Washington-Vermont,1
11027,2012,Washington-Vermont,2012-Washington-Vermont,1
11058,2013,Washington-Vermont,2013-Washington-Vermont,1
11052,2014,Washington-Vermont,2014-Washington-Vermont,1
11021,2015,Washington-Vermont,2015-Washington-Vermont,1
11028,2016,Washington-Vermont,2016-Washington-Vermont,1
11312,2017,Washington-Vermont,2017-Washington-Vermont,1
11022,2018,Washington-Vermont,2018-Washington-Vermont,1
11612,2006,Hancock-Maine,2006-Hancock-Maine,0
11591,2007,Hancock-Maine,2007-Hancock-Maine,0
11585,2008,Hancock-Maine,2008-Hancock-Maine,0
11581,2009,Hancock-Maine,2009-Hancock-Maine,0
11580,2010,Hancock-Maine,2010-Hancock-Maine,0
11593,2011,Hancock-Maine,2011-Hancock-Maine,1
11578,2012,Hancock-Maine,2012-Hancock-Maine,1
11609,2013,Hancock-Maine,2013-Hancock-Maine,1
11603,2014,Hancock-Maine,2014-Hancock-Maine,1
11572,2015,Hancock-Maine,2015-Hancock-Maine,1
11579,2016,Hancock-Maine,2016-Hancock-Maine,1
11863,2017,Hancock-Maine,2017-Hancock-Maine,1
11573,2018,Hancock-Maine,2018-Hancock-Maine,1
12163,2006,Grafton-New Hampshire,2006-Grafton-New Hampshire,0
12142,2007,Grafton-New Hampshire,2007-Grafton-New Hampshire,0
12136,2008,Grafton-New Hampshire,2008-Grafton-New Hampshire,1
12132,2009,Grafton-New Hampshire,2009-Grafton-New Hampshire,1
12131,2010,Grafton-New Hampshire,2010-Grafton-New Hampshire,1
12144,2011,Grafton-New Hampshire,2011-Grafton-New Hampshire,1
12129,2012,Grafton-New Hampshire,2012-Grafton-New Hampshire,1
12160,2013,Grafton-New Hampshire,2013-Grafton-New Hampshire,1
12154,2014,Grafton-New Hampshire,2014-Grafton-New Hampshire,1
12123,2015,Grafton-New Hampshire,2015-Grafton-New Hampshire,1
12130,2016,Grafton-New Hampshire,2016-Grafton-New Hampshire,1
12414,2017,Grafton-New Hampshire,2017-Grafton-New Hampshire,1
12124,2018,Grafton-New Hampshire,2018-Grafton-New Hampshire,1
12714,2006,Orange-Vermont,2006-Orange-Vermont,0
12693,2007,Orange-Vermont,2007-Orange-Vermont,1
12687,2008,Orange-Vermont,2008-Orange-Vermont,1
12683,2009,Orange-Vermont,2009-Orange-Vermont,1
12682,2010,Orange-Vermont,2010-Orange-Vermont,1
12695,2011,Orange-Vermont,2011-Orange-Vermont,1
12680,2012,Orange-Vermont,2012-Orange-Vermont,1
12711,2013,Orange-Vermont,2013-Orange-Vermont,1
12705,2014,Orange-Vermont,2014-Orange-Vermont,1
12674,2015,Orange-Vermont,2015-Orange-Vermont,1
12681,2016,Orange-Vermont,2016-Orange-Vermont,1
12965,2017,Orange-Vermont,2017-Orange-Vermont,1
12675,2018,Orange-Vermont,2018-Orange-Vermont,1
13265,2006,Hamilton-New York,2006-Hamilton-New York,0
13244,2007,Hamilton-New York,2007-Hamilton-New York,0
13238,2008,Hamilton-New York,2008-Hamilton-New York,1
13234,2009,Hamilton-New York,2009-Hamilton-New York,1
13233,2010,Hamilton-New York,2010-Hamilton-New York,1
13246,2011,Hamilton-New York,2011-Hamilton-New York,1
13231,2012,Hamilton-New York,2012-Hamilton-New York,1
13262,2013,Hamilton-New York,2013-Hamilton-New York,1
13256,2014,Hamilton-New York,2014-Hamilton-New York,1
13225,2015,Hamilton-New York,2015-Hamilton-New York,1
13232,2016,Hamilton-New York,2016-Hamilton-New York,1
13516,2017,Hamilton-New York,2017-Hamilton-New York,1
13226,2018,Hamilton-New York,2018-Hamilton-New York,1
13816,2006,Windsor-Vermont,2006-Windsor-Vermont,0
13795,2007,Windsor-Vermont,2007-Windsor-Vermont,0
13789,2008,Windsor-Vermont,2008-Windsor-Vermont,1
13785,2009,Windsor-Vermont,2009-Windsor-Vermont,1
13784,2010,Windsor-Vermont,2010-Windsor-Vermont,1
13797,2011,Windsor-Vermont,2011-Windsor-Vermont,1
13782,2012,Windsor-Vermont,2012-Windsor-Vermont,1
13813,2013,Windsor-Vermont,2013-Windsor-Vermont,1
13807,2014,Windsor-Vermont,2014-Windsor-Vermont,1
13776,2015,Windsor-Vermont,2015-Windsor-Vermont,1
13783,2016,Windsor-Vermont,2016-Windsor-Vermont,1
14067,2017,Windsor-Vermont,2017-Windsor-Vermont,1
13777,2018,Windsor-Vermont,2018-Windsor-Vermont,1
14367,2006,Rutland-Vermont,2006-Rutland-Vermont,0
14346,2007,Rutland-Vermont,2007-Rutland-Vermont,1
14340,2008,Rutland-Vermont,2008-Rutland-Vermont,1
14336,2009,Rutland-Vermont,2009-Rutland-Vermont,1
14335,2010,Rutland-Vermont,2010-Rutland-Vermont,1
14348,2011,Rutland-Vermont,2011-Rutland-Vermont,1
14333,2012,Rutland-Vermont,2012-Rutland-Vermont,1
14364,2013,Rutland-Vermont,2013-Rutland-Vermont,1
14358,2014,Rutland-Vermont,2014-Rutland-Vermont,1
14327,2015,Rutland-Vermont,2015-Rutland-Vermont,1
14334,2016,Rutland-Vermont,2016-Rutland-Vermont,1
14618,2017,Rutland-Vermont,2017-Rutland-Vermont,1
14328,2018,Rutland-Vermont,2018-Rutland-Vermont,1
14918,2006,Fillmore-Minnesota,2006-Fillmore-Minnesota,0
14897,2007,Fillmore-Minnesota,2007-Fillmore-Minnesota,0
14891,2008,Fillmore-Minnesota,2008-Fillmore-Minnesota,0
14887,2009,Fillmore-Minnesota,2009-Fillmore-Minnesota,0
14886,2010,Fillmore-Minnesota,2010-Fillmore-Minnesota,0
14899,2011,Fillmore-Minnesota,2011-Fillmore-Minnesota,0
14884,2012,Fillmore-Minnesota,2012-Fillmore-Minnesota,0
14915,2013,Fillmore-Minnesota,2013-Fillmore-Minnesota,0
14909,2014,Fillmore-Minnesota,2014-Fillmore-Minnesota,0
14878,2015,Fillmore-Minnesota,2015-Fillmore-Minnesota,0
14885,2016,Fillmore-Minnesota,2016-Fillmore-Minnesota,1
15169,2017,Fillmore-Minnesota,2017-Fillmore-Minnesota,1
14879,2018,Fillmore-Minnesota,2018-Fillmore-Minnesota,1
15469,2006,Washington-New York,2006-Washington-New York,0
15448,2007,Washington-New York,2007-Washington-New York,0
15442,2008,Washington-New York,2008-Washington-New York,1
15438,2009,Washington-New York,2009-Washington-New York,1
15437,2010,Washington-New York,2010-Washington-New York,1
15450,2011,Washington-New York,2011-Washington-New York,1
15435,2012,Washington-New York,2012-Washington-New York,1
15466,2013,Washington-New York,2013-Washington-New York,1
15460,2014,Washington-New York,2014-Washington-New York,1
15429,2015,Washington-New York,2015-Washington-New York,1
15436,2016,Washington-New York,2016-Washington-New York,1
15720,2017,Washington-New York,2017-Washington-New York,1
15430,2018,Washington-New York,2018-Washington-New York,1
16020,2006,Warren-New York,2006-Warren-New York,0
15999,2007,Warren-New York,2007-Warren-New York,1
15993,2008,Warren-New York,2008-Warren-New York,1
15989,2009,Warren-New York,2009-Warren-New York,1
15988,2010,Warren-New York,2010-Warren-New York,1
16001,2011,Warren-New York,2011-Warren-New York,1
15986,2012,Warren-New York,2012-Warren-New York,1
16017,2013,Warren-New York,2013-Warren-New York,1
16011,2014,Warren-New York,2014-Warren-New York,1
15980,2015,Warren-New York,2015-Warren-New York,1
15987,2016,Warren-New York,2016-Warren-New York,1
16271,2017,Warren-New York,2017-Warren-New York,1
15981,2018,Warren-New York,2018-Warren-New York,1
16571,2006,Merrimack-New Hampshire,2006-Merrimack-New Hampshire,0
16550,2007,Merrimack-New Hampshire,2007-Merrimack-New Hampshire,0
16544,2008,Merrimack-New Hampshire,2008-Merrimack-New Hampshire,1
16540,2009,Merrimack-New Hampshire,2009-Merrimack-New Hampshire,1
16539,2010,Merrimack-New Hampshire,2010-Merrimack-New Hampshire,1
16552,2011,Merrimack-New Hampshire,2011-Merrimack-New Hampshire,1
16537,2012,Merrimack-New Hampshire,2012-Merrimack-New Hampshire,1
16568,2013,Merrimack-New Hampshire,2013-Merrimack-New Hampshire,1
16562,2014,Merrimack-New Hampshire,2014-Merrimack-New Hampshire,1
16531,2015,Merrimack-New Hampshire,2015-Merrimack-New Hampshire,1
16538,2016,Merrimack-New Hampshire,2016-Merrimack-New Hampshire,1
16822,2017,Merrimack-New Hampshire,2017-Merrimack-New Hampshire,1
16532,2018,Merrimack-New Hampshire,2018-Merrimack-New Hampshire,1
17122,2006,Richland-Wisconsin,2006-Richland-Wisconsin,0
17101,2007,Richland-Wisconsin,2007-Richland-Wisconsin,0
17095,2008,Richland-Wisconsin,2008-Richland-Wisconsin,0
17091,2009,Richland-Wisconsin,2009-Richland-Wisconsin,0
17090,2010,Richland-Wisconsin,2010-Richland-Wisconsin,0
17103,2011,Richland-Wisconsin,2011-Richland-Wisconsin,0
17088,2012,Richland-Wisconsin,2012-Richland-Wisconsin,0
17119,2013,Richland-Wisconsin,2013-Richland-Wisconsin,0
17113,2014,Richland-Wisconsin,2014-Richland-Wisconsin,1
17082,2015,Richland-Wisconsin,2015-Richland-Wisconsin,1
17089,2016,Richland-Wisconsin,2016-Richland-Wisconsin,1
17373,2017,Richland-Wisconsin,2017-Richland-Wisconsin,1
17083,2018,Richland-Wisconsin,2018-Richland-Wisconsin,1
17673,2006,Crawford-Wisconsin,2006-Crawford-Wisconsin,0
17652,2007,Crawford-Wisconsin,2007-Crawford-Wisconsin,0
17646,2008,Crawford-Wisconsin,2008-Crawford-Wisconsin,0
17642,2009,Crawford-Wisconsin,2009-Crawford-Wisconsin,0
17641,2010,Crawford-Wisconsin,2010-Crawford-Wisconsin,0
17654,2011,Crawford-Wisconsin,2011-Crawford-Wisconsin,0
17639,2012,Crawford-Wisconsin,2012-Crawford-Wisconsin,0
17670,2013,Crawford-Wisconsin,2013-Crawford-Wisconsin,0
17664,2014,Crawford-Wisconsin,2014-Crawford-Wisconsin,1
17633,2015,Crawford-Wisconsin,2015-Crawford-Wisconsin,1
17640,2016,Crawford-Wisconsin,2016-Crawford-Wisconsin,1
17924,2017,Crawford-Wisconsin,2017-Crawford-Wisconsin,1
17634,2018,Crawford-Wisconsin,2018-Crawford-Wisconsin,1
18224,2006,Bennington-Vermont,2006-Bennington-Vermont,0
18203,2007,Bennington-Vermont,2007-Bennington-Vermont,1
18197,2008,Bennington-Vermont,2008-Bennington-Vermont,1
18193,2009,Bennington-Vermont,2009-Bennington-Vermont,1
18192,2010,Bennington-Vermont,2010-Bennington-Vermont,1
18205,2011,Bennington-Vermont,2011-Bennington-Vermont,1
18190,2012,Bennington-Vermont,2012-Bennington-Vermont,1
18221,2013,Bennington-Vermont,2013-Bennington-Vermont,1
18215,2014,Bennington-Vermont,2014-Bennington-Vermont,1
18184,2015,Bennington-Vermont,2015-Bennington-Vermont,1
18191,2016,Bennington-Vermont,2016-Bennington-Vermont,1
18475,2017,Bennington-Vermont,2017-Bennington-Vermont,1
18185,2018,Bennington-Vermont,2018-Bennington-Vermont,1
18775,2006,Rockingham-New Hampshire,2006-Rockingham-New Hampshire,0
18754,2007,Rockingham-New Hampshire,2007-Rockingham-New Hampshire,0
18748,2008,Rockingham-New Hampshire,2008-Rockingham-New Hampshire,0
18744,2009,Rockingham-New Hampshire,2009-Rockingham-New Hampshire,0
