"","county","year","foi","incidence","previousyear","yhat","eresid","rawred","predictedval","pearsonres","lon","lat","obs"
"74","Algoma Dist. (Part 1 Of)-Ontario","2008",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.306966337010269,-84.4528835140385,47.7594823935914,486
"75","Algoma Dist. (Part 1 Of)-Ontario","2009",1.98882857280124e-17,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.587891405603751,-84.4528835140385,47.7594823935914,486
"76","Algoma Dist. (Part 1 Of)-Ontario","2010",1.90377935120219e-12,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.806277235416647,-84.4528835140385,47.7594823935914,486
"77","Algoma Dist. (Part 1 Of)-Ontario","2011",1.34264924792626e-08,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.0882230675827501,-84.4528835140385,47.7594823935914,486
"78","Algoma Dist. (Part 1 Of)-Ontario","2012",4.64545950796143e-05,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.000346439207477221,-84.4528835140385,47.7594823935914,486
"79","Algoma Dist. (Part 1 Of)-Ontario","2013",0.999125812621672,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4528835140385,47.7594823935914,486
"80","Algoma Dist. (Part 1 Of)-Ontario","2014",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4528835140385,47.7594823935914,486
"81","Algoma Dist. (Part 1 Of)-Ontario","2015",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4528835140385,47.7594823935914,486
"82","Algoma Dist. (Part 1 Of)-Ontario","2016",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4528835140385,47.7594823935914,486
"83","Algoma Dist. (Part 1 Of)-Ontario","2017",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4528835140385,47.7594823935914,486
"84","Algoma Dist. (Part 1 Of)-Ontario","2018",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4528835140385,47.7594823935914,486
"85","Algoma Dist. (Part 2 Of)-Ontario","2007",3.24577356744528e-45,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0909032443667327,-82.4322630412307,46.5960250756888,492
"86","Algoma Dist. (Part 2 Of)-Ontario","2008",3.24577356744528e-45,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.183913782832855,-82.4322630412307,46.5960250756888,492
"87","Algoma Dist. (Part 2 Of)-Ontario","2009",2.72915738275577e-06,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.34043730007763,-82.4322630412307,46.5960250756888,492
"88","Algoma Dist. (Part 2 Of)-Ontario","2010",1.00597761538588e-05,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.640868605591874,-82.4322630412307,46.5960250756888,492
"89","Algoma Dist. (Part 2 Of)-Ontario","2011",1.00597761538593e-05,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.828899327576748,-82.4322630412307,46.5960250756888,492
"90","Algoma Dist. (Part 2 Of)-Ontario","2012",0.105341013614574,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.0527618325452584,-82.4322630412307,46.5960250756888,492
"91","Algoma Dist. (Part 2 Of)-Ontario","2013",0.105354857940817,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.000305741565424943,-82.4322630412307,46.5960250756888,492
"92","Algoma Dist. (Part 2 Of)-Ontario","2014",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-82.4322630412307,46.5960250756888,492
"93","Algoma Dist. (Part 2 Of)-Ontario","2015",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-82.4322630412307,46.5960250756888,492
"94","Algoma Dist. (Part 2 Of)-Ontario","2016",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-82.4322630412307,46.5960250756888,492
"95","Algoma Dist. (Part 2 Of)-Ontario","2017",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-82.4322630412307,46.5960250756888,492
"96","Algoma Dist. (Part 2 Of)-Ontario","2018",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-82.4322630412307,46.5960250756888,492
"97","Algoma Dist. (Part 3 Of)-Ontario","2007",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0338973643517295,-84.4384333229292,48.379612727677,483
"98","Algoma Dist. (Part 3 Of)-Ontario","2008",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0682107358218141,-84.4384333229292,48.379612727677,483
"99","Algoma Dist. (Part 3 Of)-Ontario","2009",8.68759389132142e-18,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.124177175240211,-84.4384333229292,48.379612727677,483
"100","Algoma Dist. (Part 3 Of)-Ontario","2010",0.999988163854104,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.2217835316749,-84.4384333229292,48.379612727677,483
"101","Algoma Dist. (Part 3 Of)-Ontario","2011",0.999988163856147,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.365444207964333,-84.4384333229292,48.379612727677,483
"102","Algoma Dist. (Part 3 Of)-Ontario","2012",0.999999969284578,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.712682251206588,-84.4384333229292,48.379612727677,483
"103","Algoma Dist. (Part 3 Of)-Ontario","2013",0.999999969945568,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.691137837459012,-84.4384333229292,48.379612727677,483
"104","Algoma Dist. (Part 3 Of)-Ontario","2014",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.0488336004590261,-84.4384333229292,48.379612727677,483
"105","Algoma Dist. (Part 3 Of)-Ontario","2015",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.00345470840859435,-84.4384333229292,48.379612727677,483
"106","Algoma Dist. (Part 3 Of)-Ontario","2016",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4384333229292,48.379612727677,483
"107","Algoma Dist. (Part 3 Of)-Ontario","2017",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4384333229292,48.379612727677,483
"108","Algoma Dist. (Part 3 Of)-Ontario","2018",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.4384333229292,48.379612727677,483
"109","Algoma District (Part 4 of)-Ontario","2007",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0215110161440719,-84.043971596318,46.6398219755241,485
"110","Algoma District (Part 4 of)-Ontario","2007",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0215110161440719,-84.043971596318,46.6398219755241,723
"111","Algoma District (Part 4 of)-Ontario","2008",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0432634422875525,-84.043971596318,46.6398219755241,485
"112","Algoma District (Part 4 of)-Ontario","2008",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0432634422875525,-84.043971596318,46.6398219755241,723
"113","Algoma District (Part 4 of)-Ontario","2009",6.67793322655566e-16,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0786352613049255,-84.043971596318,46.6398219755241,485
"114","Algoma District (Part 4 of)-Ontario","2009",6.67793322655566e-16,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.0786352613049255,-84.043971596318,46.6398219755241,723
"115","Algoma District (Part 4 of)-Ontario","2010",0.0318384511768949,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.139755247309838,-84.043971596318,46.6398219755241,485
"116","Algoma District (Part 4 of)-Ontario","2010",0.0318384511768949,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.139755247309838,-84.043971596318,46.6398219755241,723
"117","Algoma District (Part 4 of)-Ontario","2011",0.0920374946028545,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.2275852548785,-84.043971596318,46.6398219755241,485
"118","Algoma District (Part 4 of)-Ontario","2011",0.0920374946028545,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.2275852548785,-84.043971596318,46.6398219755241,723
"119","Algoma District (Part 4 of)-Ontario","2012",0.0920528992831765,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.424188783964449,-84.043971596318,46.6398219755241,485
"120","Algoma District (Part 4 of)-Ontario","2012",0.0920528992831765,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.424188783964449,-84.043971596318,46.6398219755241,723
"121","Algoma District (Part 4 of)-Ontario","2013",0.993981963642411,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.758991979717133,-84.043971596318,46.6398219755241,485
"122","Algoma District (Part 4 of)-Ontario","2013",0.993981963642411,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.758991979717133,-84.043971596318,46.6398219755241,723
"123","Algoma District (Part 4 of)-Ontario","2014",1,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.648695887221851,-84.043971596318,46.6398219755241,485
"124","Algoma District (Part 4 of)-Ontario","2014",1,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.648695887221851,-84.043971596318,46.6398219755241,723
"125","Algoma District (Part 4 of)-Ontario","2015",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.102477055123451,-84.043971596318,46.6398219755241,485
"126","Algoma District (Part 4 of)-Ontario","2015",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.102477055123451,-84.043971596318,46.6398219755241,723
"127","Algoma District (Part 4 of)-Ontario","2016",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.000694885114696799,-84.043971596318,46.6398219755241,485
"128","Algoma District (Part 4 of)-Ontario","2016",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.000694885114696799,-84.043971596318,46.6398219755241,723
"129","Algoma District (Part 4 of)-Ontario","2017",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,2.58095682795179e-08,-84.043971596318,46.6398219755241,485
"130","Algoma District (Part 4 of)-Ontario","2017",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,2.58095682795179e-08,-84.043971596318,46.6398219755241,723
"131","Algoma District (Part 4 of)-Ontario","2018",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.043971596318,46.6398219755241,485
"132","Algoma District (Part 4 of)-Ontario","2018",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-84.043971596318,46.6398219755241,723
"133","Allegany-Maryland","2007",8.01498798184636e-29,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.257158043725263,-78.697305926357,39.622179422667,125
"134","Allegany-Maryland","2008",9.14675963163595e-05,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.543534458150913,-78.697305926357,39.622179422667,125
"135","Allegany-Maryland","2009",0.0281446836996404,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.861509321739326,-78.697305926357,39.622179422667,125
"136","Allegany-Maryland","2010",0.381436802817169,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.0688980780120691,-78.697305926357,39.622179422667,125
"137","Allegany-Maryland","2011",0.99999443005183,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.000921063811054952,-78.697305926357,39.622179422667,125
"138","Allegany-Maryland","2012",0.999999938292078,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-78.697305926357,39.622179422667,125
"139","Allegany-Maryland","2013",0.999999938292078,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-78.697305926357,39.622179422667,125
"140","Allegany-Maryland","2014",0.999999938292078,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-78.697305926357,39.622179422667,125
"141","Allegany-Maryland","2015",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-78.697305926357,39.622179422667,125
"142","Allegany-Maryland","2016",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-78.697305926357,39.622179422667,125
"143","Allegany-Maryland","2017",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-78.697305926357,39.622179422667,125
"144","Allegany-Maryland","2018",1,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-78.697305926357,39.622179422667,125
"145","Alleghany-Virginia","2007",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.150091578270111,-80.0056231338829,37.7883949704844,193
"146","Alleghany-Virginia","2007",0,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.150091578270111,-80.0056231338829,37.7883949704844,600
"147","Alleghany-Virginia","2008",0.198938129213204,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.306966337010269,-80.0056231338829,37.7883949704844,193
"148","Alleghany-Virginia","2008",0.198938129213204,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.306966337010269,-80.0056231338829,37.7883949704844,600
"149","Alleghany-Virginia","2009",0.624404715186376,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.587891405603751,-80.0056231338829,37.7883949704844,193
"150","Alleghany-Virginia","2009",0.624404715186376,0,0,0.461767362201214,-1.11307178566182,-0.461767362201214,0.461767362201214,-0.587891405603751,-80.0056231338829,37.7883949704844,600
"151","Alleghany-Virginia","2010",0.999999754914305,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.806277235416647,-80.0056231338829,37.7883949704844,193
"152","Alleghany-Virginia","2010",0.999999754914305,1,0,0.461767362201214,1.24313640421378,0.538232637798786,0.461767362201214,0.806277235416647,-80.0056231338829,37.7883949704844,600
"153","Alleghany-Virginia","2011",0.999999756396401,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.0882230675827501,-80.0056231338829,37.7883949704844,193
"154","Alleghany-Virginia","2011",0.999999756396401,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.0882230675827501,-80.0056231338829,37.7883949704844,600
"155","Alleghany-Virginia","2012",0.999999756396451,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.000346439207477221,-80.0056231338829,37.7883949704844,193
"156","Alleghany-Virginia","2012",0.999999756396451,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,0.000346439207477221,-80.0056231338829,37.7883949704844,600
"157","Alleghany-Virginia","2013",0.999999756396451,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,193
"158","Alleghany-Virginia","2013",0.999999756396451,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,600
"159","Alleghany-Virginia","2014",0.999999756396451,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,193
"160","Alleghany-Virginia","2014",0.999999756396451,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,600
"161","Alleghany-Virginia","2015",0.999999756437384,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,193
"162","Alleghany-Virginia","2015",0.999999756437384,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,600
"163","Alleghany-Virginia","2016",0.999999999999911,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,193
"164","Alleghany-Virginia","2016",0.999999999999911,1,1,0.710305627608161,0.827115397207389,0.289694372391839,0.710305627608161,1.49011611938477e-08,-80.0056231338829,37.7883949704844,600
